id,folder,strain_type,strain_magnitude,shear_g1,shear_g2,shear_g3,triaxial_ex,triaxial_ey,triaxial_ez,shear_planes,n_shear_planes,volume_A3,n_atoms,a_lat_x_A,a_lat_y_A,a_lat_z_A,alpha_deg,beta_deg,gamma_deg,bond_nn_A,E_total_cell_eV,E_per_atom_eV,strain_energy_density_eV_A3,E_xx,E_yy,E_zz,E_xy,E_yz,E_zx,F_xx,F_xy,F_xz,F_yx,F_yy,F_yz,F_zx,F_zy,F_zz,J_detF,volumetric_strain,deviatoric_strain_J2,E_principal_1,E_principal_2,E_principal_3,sigma_xx_GPa,sigma_yy_GPa,sigma_zz_GPa,sigma_xy_GPa,sigma_yz_GPa,sigma_zx_GPa,hydrostatic_stress_GPa,von_mises_stress_GPa,sigma_principal_1_GPa,sigma_principal_2_GPa,sigma_principal_3_GPa,scf_converged,ionic_converged,n_ionic_steps,n_elec_last,Eg_eV,VBM_eV,CBM_eV,E_fermi_eV,is_direct_bandgap,vbm_kpt_index,cbm_kpt_index,vbm_kx,vbm_ky,vbm_kz,cbm_kx,cbm_ky,cbm_kz,extract_status,functional
22,Vol_10.60/1-GGA-PBE,isotropic,-0.07122015298056049,0.0,0.0,0.0,0.0,0.0,0.0,none,0,10.600000000000009,2,2.4657002982649705,2.465700298227416,2.4657002982516096,60.000000000745985,59.99999999982075,59.999999999496175,1.5099268973248148,-18.09596667,-9.047983335,0.007722928849418019,-0.024031154899230744,-0.024031154899230744,-0.024031154899230744,2.056550169970872e-17,-1.0977131671539365e-17,-1.5192715468572335e-17,0.9756729422309192,4.215654818239562e-17,-3.1143049706459056e-17,0.0,0.9756729422309192,-2.2501662588776254e-17,0.0,0.0,0.9756729422309192,0.9287798470194403,-0.07209346469769223,7.74255883204032e-34,-0.024031154899230765,-0.024031154899230755,-0.02403115489923071,-36.235819,-36.235817,-36.235821,-1.0000000000000002e-06,-1.0000000000000002e-06,-1.0000000000000002e-06,-36.235819,4.582575697647662e-06,-36.235821778457115,-36.235818710831424,-36.23581651071142,True,True,1.0,11.0,5.680664999999999,10.042668,15.723333,10.1033,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,1.215762e-16,ok,GGA-PBE+HSE06
24,Vol_10.65/1-GGA-PBE,isotropic,-0.06683911596631778,0.0,0.0,0.0,0.0,0.0,0.0,none,0,10.649999999999999,2,2.4695711057157923,2.469571105678179,2.4695711057024106,60.000000000745985,59.99999999982075,59.999999999496175,1.512297273111553,-18.10717407,-9.053587035,0.006740928164749562,-0.02253557176064791,-0.02253557176064802,-0.02253557176064802,-1.382253398117485e-18,1.4107443468667735e-17,2.129382403521203e-17,0.9772046134145623,-2.8289948269638137e-18,4.3581096001597547e-17,0.0,0.9772046134145622,2.8873059490321695e-17,0.0,0.0,0.9772046134145622,0.933160884033682,-0.06760671528194395,4.765014252772343e-33,-0.02253557176064803,-0.022535571760648007,-0.02253557176064789,-33.59239,-33.592383999999996,-33.592394999999996,2.0000000000000003e-06,-2.0000000000000003e-06,1.0000000000000002e-06,-33.59238966666667,1.086278049196235e-05,-33.59239568010365,-33.5923901545533,-33.59238316534304,True,True,1.0,11.0,5.669347999999999,9.971964,15.641312,10.019,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,-7.854493e-17,ok,GGA-PBE+HSE06
26,Vol_10.7/1-GGA-PBE,isotropic,-0.06245807895207524,0.0,0.0,0.0,0.0,0.0,0.0,none,0,10.699999999999992,2,2.473429816844033,2.473429816806361,2.4734298168306306,60.000000000745985,59.99999999982075,59.999999999496175,1.5146602414437698,-18.11741209,-9.058706045,0.005843865273298505,-0.021042327307348063,-0.021042327307348063,-0.021042327307347952,-2.667514158328288e-17,2.0316117795103661e-19,1.5774413391690667e-17,0.9787314981062497,-5.450962114716178e-17,3.223440427167742e-17,0.0,0.9787314981062497,4.1515201736969663e-19,0.0,0.0,0.9787314981062498,0.9375419210479242,-0.06312698192204408,5.071093295855871e-33,-0.021042327307348088,-0.021042327307348032,-0.02104232730734795,-31.018034,-31.018031999999998,-31.018031999999998,-2.0000000000000003e-06,-1.0000000000000002e-06,-1.0000000000000002e-06,-31.018032666666667,4.690415760700074e-06,-31.018035744826093,-31.018031604068145,-31.018030651105768,True,True,1.0,11.0,5.658078,9.901869,15.559947,10.0576,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,4.02423e-16,ok,GGA-PBE+HSE06
28,Vol_10.75/1-GGA-PBE,isotropic,-0.05807704193783254,0.0,0.0,0.0,0.0,0.0,0.0,none,0,10.750000000000014,2,2.4772765257119103,2.4772765256741796,2.4772765256984868,60.00000000074597,59.99999999982075,59.999999999496175,1.517015859922574,-18.12688835,-9.063444175,0.0050135483569664924,-0.019551406979318786,-0.019551406979318675,-0.019551406979318675,-1.3911988495763227e-17,5.683829544297335e-18,2.254733972173175e-18,0.9802536335262229,-2.838446708066411e-17,4.600307298147563e-18,0.0,0.980253633526223,1.1596650805263831e-17,0.0,0.0,0.980253633526223,0.9419229580621686,-0.058654220937956136,4.341589892531654e-33,-0.019551406979318786,-0.019551406979318675,-0.01955140697931866,-28.490008,-28.490008999999997,-28.490011,1.0000000000000002e-06,1.0000000000000002e-06,1.0000000000000002e-06,-28.490009333333333,4.000000000022567e-06,-28.49001151413693,-28.490009571993255,-28.49000691386977,True,True,1.0,11.0,5.646872,9.83235,15.479222,9.9744,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,1.721553e-16,ok,GGA-PBE+HSE06
30,Vol_10.80/1-GGA-PBE,isotropic,-0.053696004923589835,0.0,0.0,0.0,0.0,0.0,0.0,none,0,10.799999999999992,2,2.4811113252167667,2.4811113251789774,2.481111325203322,60.00000000074597,59.99999999982074,59.999999999496175,1.5193641854357374,-18.13549094,-9.06774547,0.004259783052799521,-0.018062796374445245,-0.018062796374445356,-0.018062796374445356,1.2380860777516943e-17,-2.0482278886836576e-18,1.5300246683572007e-17,0.9817710564337846,2.5221482536854495e-17,3.1168665206222505e-17,0.0,0.9817710564337845,-4.172516342300219e-18,0.0,0.0,0.9817710564337845,0.9463039950764095,-0.054188389123335956,4.502235224705901e-33,-0.01806279637444536,-0.018062796374445356,-0.018062796374445238,-26.027634999999997,-26.027634999999997,-26.027632999999998,3e-06,-0.0,2.0000000000000003e-06,-26.027634333333328,6.557438523845481e-06,-26.027638393636806,-26.02763370631565,-26.027630900047573,True,True,1.0,11.0,5.635714999999999,9.763417,15.399132,9.8918,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,1.794854e-16,ok,GGA-PBE+HSE06
32,Vol_10.85/1-GGA-PBE,isotropic,-0.04931496790934729,0.0,0.0,0.0,0.0,0.0,0.0,none,0,10.849999999999985,2,2.4849343071108305,2.484934307072983,2.4849343070973653,60.00000000074598,59.99999999982075,59.999999999496175,1.5217052741697958,-18.14339569,-9.071697845,0.0035671630060330048,-0.016576481246069474,-0.016576481246069474,-0.016576481246069474,7.30728472326221e-18,1.1428874186401933e-18,-7.312641096872915e-18,0.9832838031351178,1.4863022659304563e-17,-1.487391752728393e-17,0.0,0.9832838031351178,2.324633874769813e-18,0.0,0.0,0.9832838031351178,0.9506850320906515,-0.04972944373820842,1.0817732149018202e-34,-0.016576481246069485,-0.016576481246069474,-0.016576481246069464,-23.606358,-23.606364,-23.606368,2.0000000000000003e-06,2.0000000000000003e-06,1.0000000000000002e-06,-23.606363333333334,1.014889156473871e-05,-23.606368830951894,-23.606364,-23.606357169048106,True,True,1.0,11.0,5.624640000000001,9.69502,15.31966,9.81,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,1.415836e-16,ok,GGA-PBE+HSE06
34,Vol_10.9/1-GGA-PBE,isotropic,-0.04493393089510459,0.0,0.0,0.0,0.0,0.0,0.0,none,0,10.899999999999995,2,2.4887455620205223,2.4887455619826166,2.4887455620070362,60.00000000074597,59.99999999982075,59.999999999496175,1.5240391816218712,-18.15068231,-9.075341155,0.0029287039674584037,-0.01509244750060812,-0.01509244750060812,-0.01509244750060812,-1.8172975371654542e-17,1.0921446605849278e-17,1.792006112400126e-17,0.9847919094909258,-3.69072393802439e-17,3.6393599401653863e-17,0.0,0.9847919094909258,2.2180211881502897e-17,0.0,0.0,0.9847919094909258,0.9550660691048949,-0.04527734250182436,7.706636205111207e-34,-0.015092447500608158,-0.01509244750060811,-0.015092447500608102,-21.226376,-21.226376,-21.226376,-0.0,-0.0,-0.0,-21.226376,0.0,-21.226376,-21.226376,-21.226376,True,True,1.0,11.0,5.613645,9.627163,15.240808,9.7287,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,2.399572e-16,ok,GGA-PBE+HSE06
36,Vol_10.95/1-GGA-PBE,isotropic,-0.04055289388086204,0.0,0.0,0.0,0.0,0.0,0.0,none,0,10.949999999999983,2,2.492545179465363,2.4925451794273994,2.4925451794518563,60.00000000074597,59.99999999982075,59.999999999496175,1.5263659626112502,-18.15701298,-9.07850649,0.0023740059755592477,-0.013610681195214303,-0.013610681195214414,-0.013610681195214414,5.3916817273081045e-18,1.3832660253967152e-17,9.503811319247411e-19,0.9862954109239135,1.0933198446614366e-17,1.92717338314384e-18,0.0,0.9862954109239134,2.804973053866162e-17,0.0,0.0,0.9862954109239134,0.9594471061191366,-0.04083204358564313,4.330468038128643e-33,-0.013610681195214427,-0.0136106811952144,-0.013610681195214303,-18.916138,-18.916135,-18.916163,8.000000000000001e-06,-2.0000000000000003e-06,6e-06,-18.916145333333333,3.1953090617801766e-05,-18.916164862048564,-18.916142938188333,-18.916128199763108,True,True,1.0,11.0,5.602691,9.559891,15.162582,9.6482,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,4.795224e-16,ok,GGA-PBE+HSE06
38,Vol_11.00/1-GGA-PBE,isotropic,-0.03617185686661934,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.000000000000007,2,2.4963332478764864,2.496333247838465,2.49633324786296,60.000000000745985,59.99999999982075,59.999999999496175,1.5286856712907222,-18.16275872,-9.08137936,0.0018705599832751086,-0.012131168535481185,-0.012131168535481185,-0.012131168535481185,1.320616546459853e-17,1.1549372257452316e-17,-2.6181663726168062e-17,0.9877943424261133,2.6738694275496616e-17,-5.301035367719054e-17,0.0,0.9877943424261133,2.338416360856249e-17,0.0,0.0,0.9877943424261133,0.9638281431333813,-0.036393505606443555,9.932703212897087e-34,-0.012131168535481223,-0.012131168535481173,-0.012131168535481157,-16.63699,-16.636994,-16.636998,5e-06,1.0000000000000002e-06,4.000000000000001e-06,-16.636993999999998,1.319090595716557e-05,-16.63699991756479,-16.636996674761786,-16.636985407673425,True,True,1.0,11.0,5.5918220000000005,9.493127,15.084949,9.5682,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,1.334893e-16,ok,GGA-PBE+HSE06
40,Vol_11.05/1-GGA-PBE,isotropic,-0.03179081985237664,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.049999999999986,2,2.5001098546147382,2.50010985457666,2.5001098546011913,60.00000000074598,59.99999999982075,59.999999999496175,1.5309983611576607,-18.167698,-9.083849,0.0014377766132007569,-0.010653895873200259,-0.010653895873200259,-0.010653895873200037,-1.3102036763546928e-17,1.450942790991429e-17,-4.446360600215618e-18,0.9892887385660465,-2.6487791183265785e-17,-8.989004780668029e-18,0.0,0.9892887385660465,2.9333049784727975e-17,0.0,0.0,0.9892887385660467,0.9682091801476221,-0.031961687619600554,1.683706072457425e-32,-0.010653895873200276,-0.010653895873200248,-0.010653895873200035,-14.415993,-14.416012,-14.416013000000001,6.999999999999999e-06,6.999999999999999e-06,5e-06,-14.416006000000001,2.7386127875646197e-05,-14.41601957546396,-14.416009784878092,-14.415988639657954,True,True,1.0,11.0,5.58099,9.426921,15.007911,9.489,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,4.178571e-16,ok,GGA-PBE+HSE06
42,Vol_11.1/1-GGA-PBE,isotropic,-0.027409782838134094,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.100000000000003,2,2.5038750859884265,2.5038750859502907,2.5038750859748586,60.000000000745985,59.99999999982075,59.999999999496175,1.5333040850648945,-18.17202638,-9.08601319,0.0010585207533668763,-0.009178849704149894,-0.009178849704149894,-0.009178849704150005,2.4500402686994118e-17,-1.8060465610738594e-17,-5.058084233613059e-18,0.9907786334957472,4.9456865254652834e-17,-1.0210321584684779e-17,0.0,0.9907786334957472,-3.6457115646541875e-17,0.0,0.0,0.9907786334957471,0.9725902171618662,-0.027536549112449793,5.0611864582983184e-33,-0.009178849704150007,-0.009178849704149922,-0.009178849704149866,-12.232629,-12.232631000000001,-12.232631999999999,2.0000000000000003e-06,1.0000000000000002e-06,2.0000000000000003e-06,-12.232630666666665,5.830951894860782e-06,-12.232632999999998,-12.2326321925824,-12.232626807417597,True,True,1.0,11.0,5.570231,9.361219,14.93145,9.4104,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,1.729949e-16,ok,GGA-PBE+HSE06
44,Vol_11.15/1-GGA-PBE,isotropic,-0.023028745823891392,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.149999999999999,2,2.507629027270657,2.507629027232464,2.507629027257069,60.000000000745985,59.99999999982075,59.999999999496175,1.535602895231323,-18.17562001,-9.087810005,0.0007436442324569321,-0.007706016665944226,-0.007706016665944226,-0.007706016665944115,2.0955295284099392e-17,2.405135786575256e-17,-9.91892137747147e-18,0.9922640609576221,4.223733602500062e-17,-1.9992503543661226e-17,0.0,0.9922640609576221,4.847773654634006e-17,0.0,0.0,0.9922640609576222,0.9769712541761084,-0.023118049997832568,5.224753151012947e-33,-0.007706016665944251,-0.007706016665944204,-0.007706016665944109,-10.09815,-10.098161000000001,-10.098151,5e-06,4.000000000000001e-06,4.000000000000001e-06,-10.098154000000001,1.679285562435325e-05,-10.098163423384195,-10.098154522796692,-10.09814405381912,True,True,1.0,11.0,5.559521,9.296053,14.855574,9.372,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,1.478023e-16,ok,GGA-PBE+HSE06
46,Vol_11.20/1-GGA-PBE,isotropic,-0.018647708809648847,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.200000000000003,2,2.5113717627163488,2.511371762678099,2.5113717627027405,60.00000000074598,59.99999999982075,59.999999999496175,1.537894843252337,-18.1786366,-9.0893183,0.00047932838352092276,-0.006235383535906691,-0.00623538353590658,-0.00623538353590658,1.021820381335639e-17,-5.632874191284574e-18,-1.3675018558188917e-17,0.9937450542911832,2.0565040840670775e-17,-2.7522186901232955e-17,0.0,0.9937450542911833,-1.1336658566421504e-17,0.0,0.0,0.9937450542911833,0.9813522911903516,-0.01870615060771985,4.431923027483133e-33,-0.006235383535906694,-0.006235383535906585,-0.006235383535906574,-7.998079,-7.998081999999999,-7.998077,1.1e-05,1.0000000000000002e-06,6.999999999999999e-06,-7.998079333333333,2.3065125189167928e-05,-7.998092650198414,-7.998079332915624,-7.998066016885953,True,True,1.0,11.0,5.548877000000001,9.231385,14.780262,9.2945,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,2.376517e-16,ok,GGA-PBE+HSE06
48,Vol_11.25/1-GGA-PBE,isotropic,-0.014266671795406144,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.249999999999984,2,2.515103375578863,2.5151033755405563,2.5151033755652343,60.00000000074598,59.99999999982075,59.999999999496175,1.540179980109999,-18.1809247,-9.09046235,0.00027884336767535406,-0.004766937228998069,-0.004766937228997847,-0.004766937228997958,1.1664155389865018e-17,-2.3060974664827343e-18,2.4963091833477484e-17,0.995221646439628,2.344031690145234e-17,5.0165894045375934e-17,0.0,0.9952216464396282,-4.634339445354149e-18,0.0,0.0,0.9952216464396281,0.9857333282045926,-0.014300811686993875,1.3090478204448776e-32,-0.004766937228998075,-0.004766937228997952,-0.004766937228997845,-5.951482,-5.951465000000001,-5.951504,0.0,-5e-06,1.0000000000000002e-06,-5.951483666666667,3.499999999935316e-05,-5.951504674234798,-5.951481957477204,-5.951464368287998,True,True,1.0,11.0,5.538285,9.167242,14.705527,9.2176,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,4.271415e-16,ok,GGA-PBE+HSE06
50,Vol_11.3/1-GGA-PBE,isotropic,-0.009885634781163442,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.30000000000001,2,2.5188239481263137,2.5188239480879497,2.518823948112665,60.00000000074597,59.99999999982075,59.999999999496175,1.5424583561830343,-18.18257481,-9.091287405,0.00013425950792392201,-0.003300664795773567,-0.003300664795773678,-0.003300664795773456,2.4542875405833746e-17,1.84522392483827e-17,1.162903676705026e-17,0.9966938699562935,4.92485729984674e-17,2.3335222815326856e-17,0.0,0.9966938699562934,3.702689422418513e-17,0.0,0.0,0.9966938699562936,0.9901143652188374,-0.0099019943873207,1.340402400667355e-32,-0.003300664795773685,-0.003300664795773565,-0.0033006647957734532,-3.9492260000000003,-3.949231,-3.949232,4.000000000000001e-06,2.0000000000000003e-06,3e-06,-3.949229666666667,1.0862780491006328e-05,-3.949233567764362,-3.9492330000000004,-3.949222432235637,True,True,1.0,11.0,5.527754,9.103599,14.631353,9.2589,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,2.046523e-16,ok,GGA-PBE+HSE06
52,Vol_11.35/1-GGA-PBE,isotropic,-0.0055045977669208965,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.349999999999946,2,2.5225335616575064,2.522533561619086,2.5225335616438374,60.00000000074597,59.99999999982075,59.999999999496175,1.5447300212565918,-18.18373718,-9.09186859,3.241178803875783e-05,-0.0018365534203934053,-0.0018365534203934053,-0.0018365534203932943,-1.6383239331834006e-17,2.4884543094277302e-17,-2.5055435905732254e-17,0.9981617570109632,-3.2826822339686295e-17,-5.0203157413607583e-17,0.0,0.9981617570109632,4.9860742348605094e-17,0.0,0.0,0.9981617570109633,0.9944954022330745,-0.005509660261180105,5.624084269096463e-33,-0.0018365534203934216,-0.0018365534203934005,-0.001836553420393283,-1.969979,-1.96999,-1.970018,8.000000000000001e-06,5e-06,6e-06,-1.9699956666666665,3.984971769044891e-05,-1.9700194130324562,-1.9699941092928603,-1.969973477674682,True,True,1.0,11.0,5.517244999999999,9.040423,14.557668,9.1828,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,6.762695e-17,ok,GGA-PBE+HSE06
54,Vol_11.40/1-GGA-PBE,isotropic,-0.0011235607526781952,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.400000000000093,2,2.5262322965176196,2.5262322964791433,2.5262322965039306,60.00000000074597,59.99999999982075,59.999999999496175,1.5469950245318431,-18.18412297,-9.092061485,-1.3914173556720316e-06,-0.00037459041864368325,-0.0003745904186434612,-0.00037459041864368325,-1.8747755031784084e-17,-1.1696111013136635e-17,-1.8325283571954268e-17,0.9996253393960722,-3.7509563419251894e-17,-3.6664303814118124e-17,0.0,0.9996253393960725,-2.3400989455115027e-17,0.0,0.0,0.9996253393960722,0.99887643924733,-0.0011237712559308277,1.7258696031449664e-32,-0.0003745904186437034,-0.00037459041864366504,-0.00037459041864345926,-0.050301,-0.050317,-0.050317,6.999999999999999e-06,6e-06,5e-06,-0.050311666666666664,2.420743687382181e-05,-0.05032312357326844,-0.05031578137351239,-0.050296095053219136,True,True,1.0,11.0,5.506805999999999,8.977779,14.484585,9.1074,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,2.334774e-16,ok,GGA-PBE+HSE06
56,Vol_11.45/1-GGA-PBE,isotropic,0.003257476261564351,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.450000000000001,2,2.5299202321134313,2.529920232074899,2.5299202320997227,60.00000000074598,59.99999999982075,59.999999999496175,1.5492534146353103,-18.1840426,-9.0920213,5.650661540948302e-06,0.0010852367639522242,0.0010852367639524463,0.0010852367639522242,9.590108811106888e-18,-1.1612854347801612e-17,-3.167286955990551e-17,1.0010846485327325,1.91594363676696e-17,-6.3277105699958e-17,0.0,1.0010846485327327,-2.3200544259313758e-17,0.0,0.0,1.0010846485327325,1.0032574762615647,0.0032557102918568948,1.766460926800433e-32,0.0010852367639521926,0.0010852367639522546,0.0010852367639524482,1.842102,1.842097,1.842095,5e-06,2.0000000000000003e-06,4.000000000000001e-06,1.842098,1.319090595820644e-05,1.8420931331517802,1.842094090290714,1.842106776557508,True,True,1.0,2.0,5.496444,8.915597,14.412041,9.032,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,-2.80354e-17,ok,GGA-PBE+HSE06
58,Vol_11.5/1-GGA-PBE,isotropic,0.007638513275807052,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.500000000000169,2,2.533597446928448,2.533597446889859,2.5335974469147193,60.00000000074597,59.99999999982075,59.999999999496175,1.5515052396281293,-18.18330006,-9.09165003,7.071256603214678e-05,0.0025429405540698946,0.0025429405540701167,0.0025429405540701167,-2.360959008156599e-17,1.2243450067503887e-17,3.3132046882654017e-18,1.0025397154767186,-4.709956067992652e-17,6.609622815171839e-18,0.0,1.0025397154767188,2.4424867919934705e-17,0.0,0.0,1.0025397154767188,1.007638513275822,0.007628821662210128,1.7152925677301822e-32,0.0025429405540698903,0.002542940554070108,0.0025429405540701305,3.689735,3.689728,3.689727,6e-06,2.0000000000000003e-06,4.000000000000001e-06,3.6897300000000004,1.5000000000087069e-05,3.6897244921284353,3.689725525691658,3.6897399821799093,True,True,1.0,2.0,5.486120999999999,8.853903,14.340024,8.9577,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,1.682699e-16,ok,GGA-PBE+HSE06
60,Vol_11.55/1-GGA-PBE,isotropic,0.012019550290049754,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.549999999999933,2,2.5372640185374458,2.537264018498801,2.537264018523697,60.00000000074597,59.99999999982075,59.999999999496175,1.5537505470149555,-18.18187735,-9.090938675,0.00019537146944280427,0.003998533252373759,0.003998533252373759,0.003998533252373981,-4.6276056858651044e-18,2.7924118139448194e-17,-2.5970405541607733e-17,1.0039905709242232,-9.21842459457595e-18,-5.173436144465119e-17,0.0,1.0039905709242232,5.562625576003699e-17,0.0,0.0,1.0039905709242234,1.012019550290044,0.0119955997571215,1.791036065041378e-32,0.003998533252373755,0.0039985332523737585,0.003998533252373988,5.48893,5.488913999999999,5.488913999999999,8.000000000000001e-06,6e-06,6e-06,5.488919333333333,2.5768197453735933e-05,5.488907857864375,5.488914000000001,5.488936142135622,True,True,1.0,11.0,5.475828,8.792712,14.26854,8.8841,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,1.674454e-16,ok,GGA-PBE+HSE06
62,Vol_11.60/1-GGA-PBE,isotropic,0.0164005873042923,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.599999999999909,2,2.5409200236210547,2.5409200235823546,2.540920023607286,60.00000000074598,59.99999999982075,59.999999999496175,1.5559893837528922,-18.18002453,-9.090012265,0.0003577169294573735,0.005452027035404372,0.005452027035404372,0.005452027035404372,3.716273215983894e-18,1.9167153965780448e-17,2.9423557150013496e-18,1.0054372452176261,7.392352399238023e-18,5.852887843565968e-18,0.0,1.0054372452176261,3.812700207188313e-17,0.0,0.0,1.0054372452176261,1.0164005873042843,0.016356081106213116,3.898479349173736e-34,0.005452027035404351,0.005452027035404369,0.005452027035404389,7.265343,7.265327000000001,7.265318000000001,1.2e-05,5e-06,9e-06,7.265329333333334,3.508560958510778e-05,7.265314923552188,7.265320581971565,7.26535249447625,True,True,1.0,11.0,5.465619,8.731951,14.19757,8.8109,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,2.442562e-16,ok,GGA-PBE+HSE06
64,Vol_11.65/1-GGA-PBE,isotropic,0.020781624318535002,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.649999999999993,2,2.5445655379797234,2.5445655379409677,2.5445655379659353,60.00000000074598,59.99999999982075,59.999999999496175,1.5582217962600453,-18.17766638,-9.08883319,0.0005643397781600264,0.006903433957303418,0.006903433957303418,0.00690343395730364,-1.1460907603736965e-17,6.299055180309237e-18,1.7266671613515628e-17,1.0068797683510216,-2.2765195932989343e-17,3.429738516207045e-17,0.0,1.0068797683510216,1.2512030489251506e-17,0.0,0.0,1.0068797683510218,1.0207816243185341,0.020710301871910475,1.6903896026043463e-32,0.006903433957303404,0.0069034339573034315,0.0069034339573036405,9.009299,9.009285,9.009279,1.3e-05,5e-06,9e-06,9.009287666666667,3.37786915085227e-05,9.009275546325181,9.009277290404551,9.009310163270266,True,True,1.0,11.0,5.455459999999999,8.671644,14.127104,8.7383,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,3.786206e-17,ok,GGA-PBE+HSE06
66,Vol_11.7/1-GGA-PBE,isotropic,0.025162661332777548,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.699999999999985,2,2.5482006365475964,2.5482006365087853,2.5482006365337884,60.00000000074598,59.99999999982075,59.999999999496175,1.560447830424019,-18.17472542,-9.08736271,0.0008220288705081761,0.008352765951581298,0.008352765951581076,0.008352765951581298,-5.0582313332665646e-18,1.417582557938212e-17,-8.536265544365773e-18,1.0083181699757089,-1.0033006413815633e-17,-1.6931690409925705e-17,0.0,1.0083181699757087,2.8117762828222427e-17,0.0,0.0,1.0083181699757089,1.0251626613327764,0.025058297854743672,1.6734511300882593e-32,0.008352765951581076,0.00835276595158129,0.008352765951581307,10.712883,10.712873,10.712871,9e-06,4.000000000000001e-06,6e-06,10.712875666666667,2.286919325196202e-05,10.712867535154759,10.712868563616997,10.712890901228247,True,True,1.0,11.0,5.445339000000001,8.611808,14.057147,8.6663,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,-9.984958e-18,ok,GGA-PBE+HSE06
68,Vol_11.75/1-GGA-PBE,isotropic,0.02954369834702025,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.750000000000055,2,2.5518253934061024,2.551825393367236,2.5518253933922748,60.000000000745985,59.99999999982075,59.999999999496175,1.5626675316102385,-18.17130183,-9.085650915,0.0011220063607400468,0.009800034832847082,0.009800034832846749,0.009800034832846749,-2.3630824384038843e-17,6.50095220291287e-18,2.61112796026503e-17,1.009752479405569,-4.680518219266977e-17,5.171817873232011e-17,0.0,1.0097524794055688,1.2876328279460957e-17,0.0,0.0,1.0097524794055688,1.029543698347025,0.02940010449854058,3.826033209533655e-32,0.00980003483284674,0.009800034832846756,0.009800034832847087,12.389154000000001,12.389143,12.389147,1.6000000000000003e-05,4.000000000000001e-06,1.1e-05,12.389148,3.566510900046908e-05,12.389130797084134,12.389142387212814,12.38917081570305,True,True,1.0,11.0,5.435281,8.552411,13.987692,8.5948,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,-3.526104e-18,ok,GGA-PBE+HSE06
70,Vol_11.80/1-GGA-PBE,isotropic,0.03392473536126295,0.0,0.0,0.0,0.0,0.0,0.0,none,0,11.800000000000153,2,2.555439881797199,2.5554398817582777,2.5554398817833515,60.00000000074597,59.99999999982075,59.999999999496175,1.56488094467006,-18.16740643,-9.083703215,0.001463324192445759,0.011245252298477726,0.011245252298477726,0.011245252298477726,5.205411596046371e-18,1.1025295549152201e-17,1.7772710202282933e-17,1.0111827256223058,1.0295689323297799e-17,3.515232163671543e-17,0.0,1.0111827256223058,2.1806732393231843e-17,0.0,0.0,1.0111827256223058,1.0339247353612762,0.03373575689543318,4.645226797647412e-34,0.011245252298477707,0.011245252298477717,0.01124525229847775,14.033019999999999,14.032996,14.032991999999998,1.4999999999999999e-05,8.000000000000001e-06,1e-05,14.033002666666667,4.306971093439177e-05,14.03298563176622,14.032991166812916,14.033031201420863,True,True,1.0,11.0,5.425231999999999,8.493465,13.918697,8.5612,False,0,103,0.0,0.0,0.0,0.4285714,0.4285714,9.830938e-17,ok,GGA-PBE+HSE06
