id,folder,strain_type,strain_magnitude,shear_g1,shear_g2,shear_g3,triaxial_ex,triaxial_ey,triaxial_ez,shear_planes,n_shear_planes,volume_A3,n_atoms,a_lat_x_A,a_lat_y_A,a_lat_z_A,alpha_deg,beta_deg,gamma_deg,bond_nn_A,E_total_cell_eV,E_per_atom_eV,strain_energy_density_eV_A3,E_xx,E_yy,E_zz,E_xy,E_yz,E_zx,F_xx,F_xy,F_xz,F_yx,F_yy,F_yz,F_zx,F_zy,F_zz,J_detF,volumetric_strain,deviatoric_strain_J2,E_principal_1,E_principal_2,E_principal_3,sigma_xx_GPa,sigma_yy_GPa,sigma_zz_GPa,sigma_xy_GPa,sigma_yz_GPa,sigma_zx_GPa,hydrostatic_stress_GPa,von_mises_stress_GPa,sigma_principal_1_GPa,sigma_principal_2_GPa,sigma_principal_3_GPa,Eg_eV,VBM_eV,CBM_eV,E_fermi_eV,is_direct_bandgap,functional
2630,vol_3D_ex_0.08_ey_0.04_ez_-0.02/1-GGA-PBE,triaxial,0.0916515138991168,0,0,0,0.08,0.04,-0.02,none,0,12.4891408858319,2,2.54859602699457,2.60097668183752,2.67406085387936,57.7617844761582,59.6802790879739,62.5579364358679,1.59730330786474,-17.9122109,-8.95610545,0.023823745448431,0.00950663777240501,0.0290302547818657,0.0613039890219949,-0.0409398295453487,0.0357600944203898,0.0032871395985316,1.00803004772166,-0.02994148656599,0.02994148656599,-0.0499024776099834,1.02799103876566,0.0499024776099834,-0.0199609910439934,0.0199609910439934,1.05793252533165,1.09430776991634,0.0998408815762656,0.0036499478061323,-0.0301057030309412,0.0397421735242697,0.090204411082937,71.605911,35.245185,-7.535205,-0.000004,0.000008,0.000009,33.105297,68.6133383735466,-7.53520500000252,35.2451850000011,71.6059110000015,3.364883,8.462036,11.826919,8.5552,False,GGA-PBE+HSE06
2632,vol_3D_ex_0.08_ey_0.04_ez_-0.04/1-GGA-PBE,triaxial,0.0979795897113271,0,0,0,0.08,0.04,-0.04,none,0,12.2342604595905,2,2.52426699352505,2.57714218568747,2.67406085387936,57.4269788456049,59.3567969500872,63.2162242043079,1.58761563161947,-17.88617281,-8.943086405,0.0261052221698346,4.36601402684644E-05,0.0191688359862708,0.0622004816397762,-0.0506020277592145,0.0402425575092966,0.00757038210570921,0.998049552199666,-0.0399219820879867,0.0399219820879867,-0.0598829731319801,1.01801054324366,0.0598829731319801,-0.0199609910439934,0.0199609910439934,1.05793252533165,1.07197495828539,0.0814129777663155,0.00525083355641164,-0.051147075109666,0.0406976334605849,0.0918624194153965,71.346293,32.798922,-24.6799,0.000003,0.000001,0.000013,26.4884383333333,83.6981019246962,-24.6799000000018,32.7989219999998,71.346293000002,2.895606,8.924664,11.82027,9.0637,False,GGA-PBE+HSE06
2634,vol_3D_ex_0.08_ey_0.04_ez_-0.06/1-GGA-PBE,triaxial,0.10770329614269,0,0,0,0.08,0.04,-0.06,none,0,11.979380033349,2,2.50021013085151,2.55358349952816,2.67406085387936,57.0886382026187,59.0296447705665,63.8817170268148,1.57807005697327,-17.83216118,-8.91608059,0.0308377611744263,-0.00922009691013892,0.00950663777240512,0.0632961948392867,-0.060065005391351,0.0445258000164742,0.0116544040311576,0.988069056677669,-0.0499024776099833,0.0499024776099833,-0.0698634686539767,1.00803004772166,0.0698634686539767,-0.0199609910439934,0.0199609910439934,1.05793252533165,1.04964214665445,0.0635827357015529,0.00714328014149313,-0.0716645502502747,0.041619542964163,0.0936277429876645,70.49605,29.648044,-42.679257,0.000012,-0.000001,-0.000008,19.1549456666667,99.2684445800027,-42.6792570000006,29.6480439999965,70.4960500000041,2.411408,9.400441,11.811849,9.5858,False,GGA-PBE+HSE06
2636,vol_3D_ex_0.08_ey_0.04_ez_-0.08/1-GGA-PBE,triaxial,0.12,0,0,0,0.08,0.04,-0.08,none,0,11.7244996071075,2,2.47643337084808,2.53030832723998,2.67406085387936,56.7468718987077,58.698918574685,64.5542095266073,1.56866917805349,-17.74877003,-8.874385015,0.0381445554706315,-0.018284633378817,4.36601402686865E-05,0.0645911286205265,-0.0693287624417584,0.0486098219419226,0.0155392053748768,0.978088561155672,-0.0598829731319799,0.0598829731319799,-0.0798439641759733,0.998049552199666,0.0798439641759733,-0.0199609910439934,0.0199609910439934,1.05793252533165,1.0273093350235,0.0463501553819782,0.0093059746541977,-0.0916558475423137,0.0425035788322388,0.0955024240920531,68.982602,25.707318,-61.574261,0.00001,0,0.000012,11.038553,115.186628378506,-61.5742610000011,25.7073179999977,68.9826020000035,1.911036,9.890544,11.80158,9.9669,False,GGA-PBE+HSE06
2638,vol_3D_ex_0.08_ey_0.04_ez_0.02/1-GGA-PBE,triaxial,0.0916515138991168,0,0,0,0.08,0.04,0.02,none,0,12.9989017383149,2,2.59803993643525,2.64944324377076,2.67406085387936,58.4204234415738,60.3159175764763,61.2636589819499,1.61709471211201,-17.88563667,-8.942818335,0.026152199153531,0.0290302547818658,0.0493507541182432,0.0601086655316198,-0.0210177713724297,0.0261975064973887,-0.00587700716101115,1.02799103876566,-0.00998049552199668,0.00998049552199668,-0.0299414865659901,1.04795202980965,0.0299414865659901,-0.0199609910439934,0.0199609910439934,1.05793252533165,1.13897339317823,0.138489674431729,0.00141168243431305,0.0134644311857275,0.0378190170679196,0.0872062261780816,70.611279,38.290313,24.294848,-0.000007,0.000004,-0.000006,44.3988133333333,41.1444386540742,24.2948479999981,38.2903129999996,70.6112790000023,4.261923,7.572632,11.834555,7.7303,False,GGA-PBE+HSE06
2640,vol_3D_ex_0.08_ey_0.04_ez_0.04/1-GGA-PBE,triaxial,0.0979795897113271,0,0,0,0.08,0.04,0.04,none,0,13.2537821645563,2,2.62314,2.67406085387936,2.67406085387936,58.7441053286884,60.6279473356558,60.6279473356558,1.62719337972243,-17.83560749,-8.917803745,0.0305357929409751,0.0390908941591899,0.0598098346590259,0.0598098346590259,-0.0107579114133763,0.0211173816632943,-0.0107579114133763,1.03797153428765,1.6674864449333E-17,-1.6674864449333E-17,-0.0199609910439934,1.05793252533165,0.0199609910439934,-0.0199609910439934,0.0199609910439934,1.05793252533165,1.16130620480918,0.158710563477242,0.000820500622747925,0.0341433486200108,0.0386924529957316,0.0858747618614993,69.472587,39.02041,39.02041,-0.000006,-0.000016,0.000002,49.1711356666667,30.4521770000146,39.0203939999997,39.020425999999,69.4725870000013,4.690754,7.144751,11.835505,7.2757,False,GGA-PBE+HSE06
2642,vol_3D_ex_0.08_ey_0.04_ez_0.06/1-GGA-PBE,triaxial,0.10770329614269,0,0,0,0.08,0.04,0.06,none,0,13.5086625907978,2,2.64848260441946,2.69892535957601,2.67406085387936,59.0639474795517,60.9360519964034,60.0000005240449,1.63742403078452,-17.76272945,-8.881364725,0.0369214207562845,0.0493507541182432,0.0704681357815375,0.0597102243681613,-0.00029883087259384,0.0158380362474708,-0.0158380362474707,1.04795202980965,0.00998049552199665,-0.00998049552199665,-0.00998049552199675,1.06791302085364,0.00998049552199675,-0.0199609910439934,0.0199609910439934,1.05793252533165,1.18363901644012,0.179529114267942,0.000613275265934513,0.0351864942977388,0.0596287264344485,0.0847138935357548,67.97328,39.296568,52.970584,0.000071,0.000088,-0.000056,53.4134773333333,24.8436451840621,39.2965679992579,52.9705840003573,67.9732800003848,4.430725,6.97934,11.410065,7.0634,False,GGA-PBE+HSE06
2644,vol_3D_ex_0.08_ey_0.04_ez_0.08/1-GGA-PBE,triaxial,0.12,0,0,0,0.08,0.04,0.08,none,0,13.7635430170393,2,2.67406085387936,2.72403,2.67406085387936,59.379902314366,61.2401953712681,59.379902314366,1.64778420695035,-17.66821823,-8.834109115,0.0452025638179088,0.0598098346590257,0.0813256574857785,0.0598098346590259,0.0103594702499179,0.010359470249918,-0.0211173816632943,1.05793252533165,0.0199609910439934,-0.0199609910439934,-5.0849717623741E-17,1.07789351637564,5.0849717623741E-17,-0.0199609910439934,0.0199609910439934,1.05793252533165,1.20597182807107,0.20094532680383,0.000814891266668511,0.0341433486200108,0.0809272163223201,0.0858747618614992,66.162134,39.167388,66.162133,-0.000066,-0.000056,0.000189,57.163885,26.9947455024012,39.1673879997225,66.1619444993405,66.1623225009371,4.182072,6.823573,11.005645,6.8745,False,GGA-PBE+HSE06
2646,vol_3D_ex_0.08_ey_0.06_ez_-0.02/1-GGA-PBE,triaxial,0.101980390271856,0,0,0,0.08,0.06,-0.02,none,0,12.7293166720979,2,2.57467247531118,2.60097668183752,2.69892535957601,58.0940762390296,59.0470590840183,62.858864676952,1.60772417376046,-17.84754839,-8.923774195,0.0294895224433078,0.0194676668588646,0.029229475363595,0.0722611210171004,-0.0460199543794431,0.0301819181319725,0.0137462201393141,1.01801054324366,-0.0399219820879866,0.0399219820879866,-0.0499024776099834,1.02799103876566,0.0499024776099834,-0.00998049552199675,0.00998049552199675,1.06791302085364,1.11535215010704,0.12095826323956,0.0040067703238112,-0.0310314304722316,0.062263047596314,0.0897266461154775,69.372218,51.487358,-5.013997,-0.000226,0.000182,0.000117,38.615193,67.2516926057225,-5.01399700077028,51.4873579977304,69.3722180030399,3.128949,8.271677,11.400626,8.3164,False,GGA-PBE+HSE06
2648,vol_3D_ex_0.08_ey_0.06_ez_-0.04/1-GGA-PBE,triaxial,0.10770329614269,0,0,0,0.08,0.06,-0.04,none,0,12.469534699198,2,2.55059218631919,2.57714218568747,2.69892535957601,57.7635740264094,58.7220837980185,63.5143421755722,1.59809967002707,-17.82581779,-8.912908895,0.0313935737021419,0.00990507893586345,0.0194676668588646,0.0732572239257463,-0.0556821525933089,0.0345647709300147,0.0180294626464917,1.00803004772166,-0.0499024776099833,0.0499024776099833,-0.0598829731319801,1.01801054324366,0.0598829731319801,-0.00998049552199675,0.00998049552199675,1.06791302085364,1.09258986132934,0.102629969720474,0.00578666266553276,-0.0520476418157281,0.0629729297855831,0.0917046817506193,68.871888,49.9193,-21.32334,0.000092,0.000184,0.00008,32.4892826666667,82.3707882089629,-21.3233400005462,49.9193000000286,68.8718880005175,2.667713,8.725946,11.393659,8.8127,False,GGA-PBE+HSE06
2650,vol_3D_ex_0.08_ey_0.06_ez_-0.06/1-GGA-PBE,triaxial,0.116619037896906,0,0,0,0.08,0.06,-0.06,none,0,12.209752726298,2,2.52678597129337,2.55358349952816,2.69892535957601,57.4296143713965,58.3935824885442,64.1768031400593,1.58861709240891,-17.77691381,-8.888456905,0.0356785766326175,0.000541711594591376,0.00990507893586345,0.0744525474161214,-0.0651451302254454,0.0387484031463277,0.0221134845719401,0.998049552199666,-0.0598829731319799,0.0598829731319799,-0.0698634686539767,1.00803004772166,0.0698634686539767,-0.00998049552199675,0.00998049552199675,1.06791302085364,1.06982757255165,0.0848993379465762,0.00785380960289645,-0.0725329819168755,0.0636040687599633,0.0938282511034885,67.779714,47.706306,-38.452444,0.000343,0.000101,0.000027,25.6778586666667,97.7536273096948,-38.4524440001253,47.7063059942574,67.7797140058679,2.191559,9.193412,11.384971,9.3214,False,GGA-PBE+HSE06
